fighter_id,name,weightclass,wins,losses,draws,currentElo,maxElo
2073,Danny Chavez,Featherweight,1,2,1,1449.370183704719,1533.738157983899
2074,Chris Daukaus,Heavyweight,4,4,0,1537.176230087145,1689.7830136295688
2075,Parker Porter,Heavyweight,4,4,0,1465.337312787215,1559.2917521551624
2076,Kai Kamaka,Featherweight,1,2,1,1442.3947493351582,1540.0
2077,Tony Kelley,Featherweight,2,2,0,1511.1562775620491,1546.1606026503318
2078,Jordan Wright,Light Heavyweight,2,5,0,1374.8344862173892,1542.9045492304624
2079,Matthew Semelsberger,Welterweight,5,6,0,1473.1185251577333,1626.7995557781435
2080,Carlton Minus,Welterweight,0,2,0,1425.5144630620428,1500.0
2081,Timur Valiev,Catch Weight,3,1,0,1577.9248477588815,1612.3487285664069
2082,Trevin Jones,Catch Weight,1,5,0,1400.914217793751,1519.479196614367
2083,Bill Algeo,Featherweight,5,5,0,1513.1561465619038,1611.152190722854
2084,Impa Kasanganay,Middleweight,2,2,0,1486.3906017602185,1535.0942733201707
2085,Austin Springer,Featherweight,0,1,0,1457.0819683207533,1500.0
2086,Ray Rodriguez,Featherweight,0,2,0,1434.2721474862387,1500.0
2087,Kevin Croom,Lightweight,0,4,0,1384.1973916321956,1500.0
2088,Alexandr Romanov,Heavyweight,7,3,0,1632.5899401906238,1686.579916375154
2089,Roque Martinez,Heavyweight,0,3,0,1375.8257162672414,1500.0
2090,Sarah Alpar,Women's Bantamweight,0,2,0,1414.1728576247065,1500.0
2091,TJ Laramie,Featherweight,0,2,0,1426.5724980625835,1500.0
2092,Jerome Rivera,Bantamweight,0,4,0,1333.2536591142898,1500.0
2093,Ludovit Klein,Featherweight,7,2,1,1662.8645469877015,1662.8645469877015
2094,William Knight,Light Heavyweight,3,4,0,1455.510571979288,1593.8812338363125
2095,Danilo Marques,Light Heavyweight,2,2,0,1470.8062858183976,1571.2004563843104
2096,Cameron Else,Bantamweight,0,2,0,1401.466616460361,1500.0
2097,Dusko Todorovic,Middleweight,3,5,0,1414.9005667368206,1536.4833210572017
2098,Nassourdine Imavov,Middleweight,9,2,0,1822.6396331175984,1822.6396331175984
2099,Jordan Williams,Middleweight,0,3,0,1384.2263604011114,1500.0
2100,Dricus Du Plessis,Middleweight,9,0,0,1950.9292869019328,1950.9292869019328
2101,Alan Baudot,Heavyweight,1,3,0,1414.0488256914268,1500.0
2102,Ilia Topuria,Featherweight,8,0,0,1928.9457824276153,1928.9457824276153
2103,KB Bhullar,Middleweight,0,2,0,1419.259131701162,1500.0
2104,Stephanie Egger,Women's Bantamweight,3,4,0,1480.7494540496461,1564.4923299035827
2105,Tagir Ulanbekov,Flyweight,5,1,0,1648.616999564684,1648.616999564684
2106,Guram Kutateladze,Lightweight,2,3,0,1471.8817371411985,1540.0
2107,Mateusz Gamrot,Lightweight,7,3,0,1732.5702986033132,1770.0018865127065
2108,Mark Striegl,Bantamweight,0,2,0,1428.1558468325804,1500.0
2109,Phil Hawes,Middleweight,4,4,0,1461.9717906600808,1618.018830550975
2110,Jacob Malkoun,Middleweight,4,3,0,1559.340681939482,1559.340681939482
2111,Liliya Shakirova,Women's Flyweight,0,1,0,1460.0455794873828,1500.0
2112,Shavkat Rakhmonov,Welterweight,7,0,0,1845.2213904187527,1845.2213904187527
2113,Miranda Maverick,Women's Flyweight,8,3,0,1653.284322961983,1653.284322961983
2114,Charlie Ontiveros,Middleweight,0,3,0,1378.2670206847263,1500.0
2115,Adrian Yanez,Bantamweight,6,3,0,1609.1501839469438,1697.3461782751522
2116,Victor Rodriguez,Bantamweight,0,2,0,1401.4958680636437,1500.0
2117,Kevin Natividad,Bantamweight,0,3,0,1378.3965750647396,1500.0
2118,Jamey Simmons,Featherweight,0,2,0,1417.3400897889492,1500.0
2119,Ramiz Brahimaj,Welterweight,3,3,0,1519.9289395051478,1519.9289395051478
2120,Cory McKenna,Women's Strawweight,3,3,0,1481.7063463015888,1573.0005604294654
2121,Kanako Murata,Women's Strawweight,1,2,0,1454.042990350629,1535.9446665678322
2122,Jared Gooden,Welterweight,2,5,0,1446.7326927826484,1500.0
2123,Dustin Stoltzfus,Middleweight,3,5,0,1467.9589410036003,1500.0
2124,Sasha Palatnikov,Welterweight,1,2,0,1443.8172673706497,1550.0
2125,Louis Cosce,Welterweight,0,2,0,1419.6975967938226,1500.0
2126,Josh Parisian,Heavyweight,2,5,0,1386.5227628452008,1500.0
2127,Jordan Leavitt,Lightweight,4,3,0,1536.2986371042725,1587.9452118684283
2128,Sam Hughes,Women's Strawweight,5,5,0,1543.9489992736328,1543.9489992736328
2129,Tafon Nchukwi,Middleweight,2,4,0,1399.8566446089128,1540.0
2130,Jamie Pickett,Middleweight,2,7,0,1334.055854708459,1500.558344905422
2131,Jimmy Flick,Flyweight,2,3,0,1459.781773170897,1549.0776021819643
2132,Joselyne Edwards,Women's Bantamweight,5,4,0,1522.3822558031975,1557.8970735890553
2133,Gaetano Pirrello,Bantamweight,0,2,0,1420.1207755447376,1500.0
2134,Francisco Figueiredo,Flyweight,2,2,0,1485.1948310210187,1534.2255674413207
2135,Mason Jones,Lightweight,1,3,0,1444.4944008013558,1500.0
2136,Umar Nurmagomedov,Bantamweight,6,1,0,1727.934368528654,1752.2767212048425
2137,Sergey Morozov,Bantamweight,3,2,0,1532.5102447834518,1532.5102447834518
2138,Manon Fiorot,Women's Flyweight,7,0,0,1774.4488849144232,1774.4488849144232
2139,Victoria Leonardo,Women's Flyweight,1,4,0,1379.186881910952,1500.0
2140,Michael Chandler,Lightweight,2,4,0,1570.6988611663598,1603.4996558541116
2141,Manel Kape,Flyweight,6,3,0,1669.8382619782633,1669.8382619782633
2142,Phil Rowe,Welterweight,3,3,0,1553.9185586542505,1606.6070618855638
2143,Casey O'Neill,Women's Flyweight,5,2,0,1592.7559108938715,1648.621045648529
2144,Drako Rodriguez,Bantamweight,0,2,0,1404.209436662316,1500.0
2145,Jared Vanderaa,Heavyweight,1,6,0,1335.018060321058,1500.0
2146,Ronnie Lawrence,Bantamweight,2,2,0,1500.3294661916816,1582.3640127922724
2147,Carlos Ulberg,Light Heavyweight,8,1,0,1775.4648867737214,1775.4648867737214
2148,Uros Medic,Lightweight,4,3,0,1542.1496689481166,1602.251664155366
2149,Marcelo Rojo,Featherweight,0,3,0,1377.362717648703,1500.0
2150,Rafa Garcia,Lightweight,4,4,0,1540.129997418578,1567.3719843344156
2151,Gloria de Paula,Women's Strawweight,1,3,0,1410.570536954799,1500.0
2152,Montserrat Conejo Ruiz,Women's Strawweight,1,3,0,1403.5357425339128,1540.0
2153,Cheyanne Vlismas,Women's Strawweight,2,2,0,1501.3248150988186,1538.639312537045
2154,Harry Hunsucker,Heavyweight,0,3,0,1370.5864125473624,1500.0
2155,Jesse Strader,Bantamweight,0,2,0,1412.1093392484543,1500.0
2156,JP Buys,Flyweight,0,4,0,1341.4167802904701,1500.0
2157,Fabio Cherant,Light Heavyweight,0,3,0,1376.6955428714957,1500.0
2158,Ignacio Bahamondes,Lightweight,6,2,0,1686.911428418429,1686.911428418429
2159,Luis Saldana,Featherweight,2,1,1,1530.1816096610794,1535.4741737393267
2160,Loopy Godinez,Women's Strawweight,7,5,0,1574.4818060304797,1636.6062295469649
2161,Dakota Bush,Lightweight,0,2,0,1413.9570270156464,1500.0
2162,Pat Sabatini,Featherweight,6,2,0,1617.0026570424413,1640.4756261006135
2163,Rongzhu,Lightweight,2,3,0,1468.1206510191782,1505.4672134127895
2164,Jeff Molina,Flyweight,3,0,0,1606.1690552936082,1606.1690552936082
2165,Aoriqileng,Flyweight,3,5,0,1452.7644410663831,1508.3751879181268
2166,Liang Na,Women's Strawweight,0,4,0,1321.4660834108397,1500.0
2167,Luana Pinheiro,Women's Strawweight,3,3,0,1479.8283384611082,1595.6639305961958
2168,Carlston Harris,Welterweight,4,3,0,1551.4863651403507,1632.9316971998492
2169,Tucker Lutz,Featherweight,1,3,0,1424.8932310375815,1536.9742892776972
2170,Chris Barnett,Heavyweight,2,3,0,1477.7244569304944,1520.9129735651595
2171,Shayilan Nuerdanbieke,Featherweight,3,3,0,1467.1448161036535,1565.9318146187536
2172,Juancamilo Ronderos,Flyweight,0,2,0,1417.4046618490659,1500.0
2173,Rafael Alves,Lightweight,1,3,0,1451.9863305328477,1524.5405362104
2174,Gregory Rodrigues,Middleweight,7,3,0,1645.907598978875,1685.2163392305931
2175,Kamuela Kirk,Featherweight,1,2,0,1455.9316650216401,1551.6136702976887
2176,Tabatha Ricci,Women's Flyweight,6,3,0,1613.6836566346358,1643.5389166859911
2177,Terrance McKinney,Lightweight,6,4,0,1559.3896939121626,1598.251695243517
2178,Jeremiah Wells,Welterweight,4,2,0,1587.7910338959705,1681.167721653236
2179,Kris Moutinho,Bantamweight,0,2,0,1409.3672035914083,1500.0
2180,Preston Parsons,Welterweight,2,4,0,1440.9790305074112,1518.7508052040862
2181,Elise Reed,Women's Flyweight,4,4,0,1481.183850211328,1500.0
2182,Melsik Baghdasaryan,Featherweight,3,2,0,1523.8812594436515,1583.4258768421462
2183,Collin Anglin,Featherweight,0,2,0,1408.0264013138453,1500.0
2184,Orion Cosce,Welterweight,1,2,0,1433.9521276726532,1500.0
2185,Melissa Gatto,Women's Flyweight,3,2,0,1555.5809980521476,1592.9238675668564
2186,Saidyokub Kakhramonov,Bantamweight,2,1,0,1555.6327803506667,1592.8359602096327
2187,Josiane Nunes,Women's Bantamweight,3,3,0,1472.2840451547509,1610.724372206351
2188,Bryan Battle,Middleweight,8,1,0,1739.8016903848609,1739.8016903848609
2189,Gilbert Urbina,Middleweight,1,2,0,1459.607972806402,1504.761870658709
2190,Ricky Turcios,Bantamweight,2,3,0,1442.779521169886,1540.0
2191,Brady Hiestand,Bantamweight,3,1,0,1591.9506334767848,1591.9506334767848
2192,Andre Petroski,Middleweight,8,2,0,1650.149054857495,1680.760967358235
2193,Micheal Gillmore,Middleweight,0,2,0,1404.441978716544,1500.0
2194,Vanessa Demopoulos,Women's Flyweight,5,3,0,1549.4741470998629,1593.4220152666237
2195,Mana Martinez,Bantamweight,2,2,0,1487.754129465537,1530.826179009397
2196,Paddy Pimblett,Lightweight,6,0,0,1746.3389867017665,1746.3389867017665
2197,Liudvik Sholinian,Bantamweight,0,2,0,1432.2890418678094,1500.0
2198,Mandy Bohm,Women's Flyweight,1,2,0,1447.1398352933052,1500.0
2199,Brandon Jenkins,Lightweight,0,2,0,1412.6005917472205,1500.0
2200,Erin Blanchfield,Women's Flyweight,7,1,0,1750.2489409319583,1750.2489409319583
2201,Nick Maximov,Middleweight,2,2,0,1495.8496733512209,1581.519104190892
2202,Cody Brundage,Middleweight,5,6,0,1495.914805509261,1553.4597872192173
2203,Martin Sano,Welterweight,0,1,0,1455.1461716148533,1500.0
2204,Mike Breeden,Lightweight,1,3,0,1445.2565275461398,1500.0
2205,Silvana Gomez Juarez,Women's Strawweight,1,3,0,1421.510522374623,1500.0
2206,Erick Gonzalez,Lightweight,0,3,0,1386.387715621409,1500.0
2207,Istela Nunes,Women's Strawweight,0,4,0,1338.7096239790878,1500.0
2208,David Onama,Lightweight,5,2,0,1621.9546963398172,1621.9546963398172
2209,Maria Oliveira,Women's Strawweight,1,3,0,1418.9623443851692,1500.0
2210,Daniel Lacerda,Flyweight,0,6,0,1282.5897539254063,1500.0
2211,Zviad Lazishvili,Bantamweight,0,1,0,1464.1485080393277,1500.0
2212,Albert Duraev,Middleweight,2,2,0,1498.8745451247344,1535.3568407132043
2213,Benoit Saint Denis,Welterweight,5,3,0,1628.4655264387493,1696.9321955152861
2214,Allan Nascimento,Flyweight,2,1,0,1556.3365413146182,1556.3365413146182
2215,Alex Pereira,Middleweight,9,2,0,1914.2304870878766,1952.2203592468868
2216,Chris Curtis,Middleweight,5,5,0,1564.825001743565,1663.3075007132659
2217,Ian Machado Garry,Welterweight,8,1,0,1757.1396229509694,1786.6352009974894
2218,Bruno Souza,Featherweight,0,2,0,1429.694671387652,1500.0
2219,CJ Vergara,Flyweight,3,4,0,1450.7875071848562,1526.8074041292973
2220,Natan Levy,Lightweight,2,2,0,1486.251633627101,1525.038547952162
2221,Darian Weeks,Welterweight,0,3,0,1397.4028046729995,1500.0
2222,Viacheslav Borshchev,Lightweight,3,4,1,1484.8388200085153,1545.2218403292202
2223,Joanderson Brito,Featherweight,5,2,0,1661.2397245953402,1703.378909445939
2224,Joseph Holmes,Middleweight,1,3,0,1408.721992732859,1500.0
2225,Andre Fialho,Welterweight,2,5,0,1424.9266780811913,1576.0897366330962
2226,Michael Morales,Welterweight,5,0,0,1733.1094619363355,1733.1094619363355
2227,Victor Henry,Bantamweight,3,3,0,1541.0959956506485,1591.15518674379
2228,Jack Della Maddalena,Welterweight,7,0,0,1802.970645773941,1802.970645773941
2229,Pete Rodriguez,Welterweight,1,2,0,1450.551951457206,1500.2202624426168
2230,Saimon Oliveira,Bantamweight,0,2,0,1415.6166262037523,1500.0
2231,Genaro Valdez,Lightweight,0,3,0,1374.7490617016313,1500.0
2232,Jasmine Jasudavicius,Women's Flyweight,7,2,0,1667.0354621917743,1667.0354621917743
2233,Tresean Gore,Middleweight,2,2,0,1515.1913688152233,1515.1913688152233
2234,Chidi Njokuani,Middleweight,5,3,0,1584.8470506240392,1596.147353309071
2235,Jailton Almeida,Light Heavyweight,8,1,0,1782.4279245245493,1782.4279245245493
2236,Denys Bondar,Flyweight,0,3,0,1374.7032840828122,1500.0
2237,AJ Dobson,Middleweight,1,3,0,1426.3571687760623,1500.0
2238,Blood Diamond,Welterweight,0,3,0,1389.6432088502474,1500.0
2239,Nikolas Motta,Lightweight,3,3,0,1521.633430614619,1521.633430614619
2240,Chad Anheliger,Bantamweight,2,3,0,1455.089702302487,1544.9862567242296
2241,Christian Rodriguez,Featherweight,5,2,0,1606.2310871844422,1633.128371321378
2242,Jay Perrin,Bantamweight,0,3,0,1384.6627289647254,1500.0
2243,Armen Petrosyan,Middleweight,3,4,0,1462.1270152853554,1580.256900231971
2244,Ramona Pascual,Women's Featherweight,0,3,0,1387.38383918061,1500.0
2245,Carlos Hernandez,Flyweight,3,3,0,1492.882003056019,1540.0
2246,Victor Altamirano,Flyweight,2,4,0,1423.5065418916527,1541.1111617319716
2247,AJ Fletcher,Welterweight,1,3,0,1451.8420642784017,1500.0
2248,Javid Basharat,Bantamweight,4,2,0,1558.0976587257794,1641.9706469231176
2249,Azamat Murzakanov,Light Heavyweight,4,0,0,1687.4572158276433,1687.4572158276433
2250,Muhammad Mokaev,Flyweight,7,0,0,1736.1683388659874,1736.1683388659874
2251,Aliaskhab Khizriev,Middleweight,2,0,0,1590.7083815184048,1590.7083815184048
2252,Denis Tiuliulin,Middleweight,1,5,0,1364.7867781456796,1501.102855578872
2253,Josh Fremd,Middleweight,2,4,0,1432.5844482982795,1500.0
2254,Mike Malott,Welterweight,4,1,0,1623.029959735542,1633.6317455842827
2255,Piera Rodriguez,Women's Strawweight,3,2,0,1531.3517745290585,1570.3410547574938
2256,Daniel Santos,Bantamweight,2,1,0,1561.6124595404262,1561.6124595404262
2257,Caio Borralho,Middleweight,7,0,0,1757.0035177793864,1757.0035177793864
2258,Gadzhi Omargadzhiev,Middleweight,0,2,0,1423.9306440504558,1500.0
2259,Ange Loosa,Welterweight,2,3,0,1476.1302965895586,1531.7912604396047
2260,Martin Buday,Heavyweight,5,1,0,1605.4190708287438,1629.7754989313542
2261,Trey Ogden,Lightweight,4,3,0,1542.317085799536,1575.9779970273992
2262,Evan Elder,Welterweight,2,2,0,1493.1099945393032,1500.0
2263,Dean Barry,Welterweight,0,1,0,1450.2547038294254,1500.0
2264,Yohan Lainesse,Welterweight,1,3,0,1404.6469877551488,1500.0
2265,Cameron VanCamp,Welterweight,0,2,0,1406.038794020588,1500.0
2266,Kleydson Rodrigues,Flyweight,1,3,0,1440.4491893387176,1508.7684787139085
2267,Fernie Garcia,Bantamweight,0,4,0,1352.702468853438,1500.0
2268,Manuel Torres,Lightweight,3,1,0,1581.6185588657158,1631.9201379596227
2269,Jake Hadley,Flyweight,3,4,0,1477.3411146571648,1548.0470107767883
2270,Tatsuro Taira,Flyweight,6,1,0,1680.7563457046804,1719.2061861823424
2271,Carlos Candelario,Flyweight,0,2,0,1412.531830734524,1500.0
2272,Lucas Almeida,Featherweight,2,3,0,1474.4709843520427,1555.704523472741
2273,Karine Silva,Women's Flyweight,4,1,0,1615.9629145220586,1662.315656773452
2274,Askar Mozharov,Light Heavyweight,0,1,0,1456.093938987954,1500.0
2275,Dan Argueta,Featherweight,3,3,0,1496.2592152118923,1587.6412764362028
2276,Rinat Fakhretdinov,Welterweight,5,0,1,1704.345932571542,1704.345932571542
2277,Maheshate,Lightweight,2,3,0,1457.9364147767103,1551.8163520519004
2278,Natalia Silva,Women's Flyweight,6,0,0,1716.4194857615357,1716.4194857615357
2279,Garrett Armfield,Featherweight,2,3,0,1458.178061148068,1542.5917614937657
2280,Emily Ducote,Women's Strawweight,2,3,0,1465.5025512949594,1541.4961877671294
2281,Charles Johnson,Flyweight,6,5,0,1558.9851806504018,1592.7112609445353
2282,Hamdy Abdelwahab,Heavyweight,1,1,0,1507.9250300568858,1507.9250300568858
2283,Adam Fugitt,Welterweight,2,2,0,1508.6078344752661,1510.5422235882238
2284,Ihor Potieria,Light Heavyweight,2,6,0,1393.303135935555,1522.516125958626
2285,Mohammed Usman,Heavyweight,3,2,0,1518.4676219659677,1604.8998272486674
2286,Zac Pauga,Heavyweight,1,3,0,1399.637027812101,1500.0
2287,Juliana Miller,Women's Flyweight,1,2,0,1448.6558860752043,1550.0
2288,Brogan Walker,Women's Flyweight,0,2,0,1412.122200364948,1500.0
2289,Yazmin Jauregui,Women's Strawweight,3,2,0,1505.2202235306727,1574.7440608646282
2290,Iasmin Lucindo,Women's Strawweight,4,2,0,1593.916929066293,1625.2143167389838
2291,Lukasz Brzeski,Heavyweight,1,5,0,1381.7218869914732,1500.0
2292,Josh Quinlan,Catch Weight,1,3,0,1418.412096733195,1545.4466382098472
2293,Da'Mon Blackshear,Bantamweight,4,3,1,1577.5047690364459,1577.5047690364459
2294,William Gomis,Featherweight,4,1,0,1621.0676047611207,1664.4186895582675
2295,Jarno Errens,Featherweight,1,3,0,1426.558186967712,1500.0
2296,Abus Magomedov,Middleweight,3,2,0,1582.0681181095122,1582.0681181095122
2297,Michal Figlak,Lightweight,0,2,0,1419.4673757452115,1500.0
2298,Gabriel Miranda,Lightweight,1,2,0,1451.1571719010396,1500.0
2299,Cristian Quinonez,Bantamweight,1,2,0,1466.5820869778165,1547.8146017248826
2300,Ailin Perez,Women's Featherweight,5,1,0,1634.4588474907516,1634.4588474907516
2301,Anton Turkalj,Catch Weight,0,4,0,1355.353590038797,1500.0
2302,Danyelle Wolf,Women's Featherweight,0,1,0,1465.685119494787,1500.0
2303,Melissa Martinez,Women's Strawweight,1,1,0,1492.8487200315544,1500.0
2304,Joe Pyfer,Middleweight,4,1,0,1640.630196152572,1640.630196152572
2305,Denise Gomes,Women's Strawweight,4,2,0,1596.1736707755388,1596.1736707755388
2306,Daniel Zellhuber,Lightweight,3,2,0,1544.8004837009453,1583.4081306739406
2307,Don Shainis,Featherweight,0,2,0,1434.8410364825972,1500.0
2308,Chelsea Chandler,Catch Weight,2,2,0,1514.791492331527,1559.3921144333124
2309,Lucas Alexander,Featherweight,1,3,0,1402.7030787580647,1500.0
2310,Waldo Cortes-Acosta,Heavyweight,6,1,0,1667.576980081452,1667.576980081452
2311,Carlos Mota,Flyweight,0,1,0,1459.5730590279152,1500.0
2312,Joshua Weems,Bantamweight,0,1,0,1448.286353312254,1500.0
2313,Tamires Vidal,Women's Bantamweight,1,3,0,1410.1200358123579,1541.7805129360718
2314,Tereza Bleda,Women's Flyweight,1,1,0,1494.6192444302699,1500.0
2315,Francis Marshall,Featherweight,2,3,0,1462.4762503088539,1540.555727981261
2316,Raul Rosas Jr.,Bantamweight,4,1,0,1609.9975706994057,1609.9975706994057
2317,Erik Silva,Featherweight,0,2,0,1415.3639283539198,1500.0
2318,Cameron Saaiman,Bantamweight,3,2,0,1530.7875086644842,1624.6344775256864
2319,Steven Koslow,Bantamweight,0,1,0,1450.0,1500.0
2320,Alessandro Costa,Flyweight,2,2,0,1525.7468951584688,1525.7468951584688
2321,Mateus Mendonca,Bantamweight,0,3,0,1398.4098813403905,1500.0
2322,Claudio Ribeiro,Middleweight,1,3,0,1418.9092973788277,1500.8784864208778
2323,Mateusz Rebecki,Lightweight,4,1,0,1625.3980527703745,1630.6074662274552
2324,Nick Fiore,Lightweight,0,2,0,1424.4893096313106,1500.0
2325,Nick Aguirre,Featherweight,0,2,0,1413.8628777127212,1500.0
2326,Brunno Ferreira,Middleweight,4,2,0,1581.0603053970565,1592.5239968424673
2327,Melquizael Costa,Lightweight,3,2,0,1566.1344160348028,1566.1344160348028
2328,Gabriel Bonfim,Welterweight,4,1,0,1646.067755321044,1646.067755321044
2329,Luan Lacerda,Bantamweight,0,2,0,1420.1083981619877,1500.0
2330,Ismael Bonfim,Lightweight,2,2,0,1519.3025421974412,1564.3621240552136
2331,Daniel Marcos,Bantamweight,5,0,0,1688.0784043291435,1688.0784043291435
2332,Yusaku Kinoshita,Welterweight,0,2,0,1402.1596276238442,1500.0
2333,Anshul Jubli,Lightweight,1,2,0,1453.3852958650411,1570.0
2334,Jeka Saragih,Lightweight,1,2,0,1448.5084045682756,1504.228491682923
2335,JeongYeong Lee,Featherweight,2,1,0,1536.836732760654,1590.5931080536575
2336,Yizha,Featherweight,0,2,0,1417.7741028314922,1500.0
2337,Rinya Nakamura,Bantamweight,3,1,0,1570.291565527768,1620.3400517922355
2338,Toshiomi Kazama,Bantamweight,1,2,0,1453.1805248686064,1500.0
2339,HyunSung Park,Flyweight,2,0,0,1599.2773857115424,1599.2773857115424
2340,SeungGuk Choi,Flyweight,0,1,0,1452.0,1500.0
2341,Jesus Aguilar,Flyweight,3,2,0,1538.4628893732438,1578.7727761108638
2342,Shannon Ross,Flyweight,0,3,0,1366.932999324598,1500.0
2343,Francisco Prado,Lightweight,1,3,0,1466.5959801624024,1522.5277884398004
2344,Jack Jenkins,Featherweight,3,2,0,1507.8654666850807,1572.1881112958476
2345,Blake Bilder,Featherweight,1,2,0,1454.1041775115928,1536.0566140992844
2346,Elves Brener,Lightweight,3,2,0,1548.157246931706,1633.8960566786684
2347,Jamal Pogues,Heavyweight,2,2,0,1489.0542404250004,1538.4714688583358
2348,Nazim Sadykhov,Lightweight,3,0,1,1627.6592573285695,1627.6592573285695
2349,Khusein Askhabov,Featherweight,0,1,0,1456.0196365097333,1500.0
2350,Themba Gorimbo,Welterweight,4,2,0,1575.4154559272938,1602.626785832495
2351,Clayton Carpenter,Flyweight,2,1,0,1550.961775553807,1585.5594309218477
2352,Trevor Peek,Lightweight,2,3,0,1465.2087607295834,1541.6579103819151
2353,Gabriella Fernandes,Women's Flyweight,2,2,0,1519.4696282764437,1519.4696282764437
2354,Victor Martinez,Lightweight,0,2,0,1404.5862719194095,1500.0
2355,Carl Deaton,Lightweight,0,2,0,1422.551856022229,1500.0
2356,Nurullo Aliev,Lightweight,2,0,0,1582.6808908729208,1582.6808908729208
2357,Bo Nickal,Middleweight,4,0,0,1655.538571627372,1655.538571627372
2358,Farid Basharat,Bantamweight,4,0,0,1652.0245981011399,1652.0245981011399
2359,Loik Radzhabov,Lightweight,2,2,0,1503.1018320935987,1540.0
2360,Esteban Ribovics,Lightweight,3,2,0,1568.3526074803747,1597.877688180113
2361,Vitor Petrino,Light Heavyweight,4,2,0,1558.1825831995288,1648.0275425141128
2362,Karl Williams,Heavyweight,3,1,0,1551.7888600295855,1593.5567771788387
2363,Sedriques Dumas,Middleweight,3,2,0,1505.6218438011983,1521.6914501448503
2364,Chris Duncan,Lightweight,4,1,0,1610.343171695744,1610.343171695744
2365,Yanal Ashmouz,Lightweight,2,1,0,1546.5555105107226,1550.0
2366,Sam Patterson,Lightweight,3,1,0,1589.8840475132984,1589.8840475132984
2367,Jafel Filho,Flyweight,2,1,0,1558.3485178222884,1558.3485178222884
2368,Gabriel Santos,Featherweight,2,2,0,1526.5655520773073,1526.5655520773073
2369,Christian Leroy Duncan,Middleweight,4,2,0,1587.2126521561984,1587.2126521561984
2370,Vinicius Salvador,Flyweight,0,3,0,1395.9616085335608,1500.0
2371,Jaqueline Amorim,Women's Strawweight,3,1,0,1610.6080587985584,1610.6080587985584
2372,Bruna Brasil,Women's Strawweight,2,3,0,1469.313998469484,1507.6099146349175
2373,Gaston Bolanos,Bantamweight,2,1,0,1522.6785522765197,1527.0972838569144
2374,Junior Tafa,Heavyweight,2,3,0,1485.1467617200497,1519.9678725394986
2375,Fernando Padilla,Featherweight,2,2,0,1512.8453949664915,1553.261974363014
2376,Trey Waters,Welterweight,2,0,0,1584.036727850358,1584.036727850358
2377,Irina Alekseeva,Women's Bantamweight,1,1,0,1509.7318709177057,1554.836742093037
2378,Marcus McGhee,Catch Weight,4,0,0,1660.0962610758752,1660.0962610758752
2379,Jamey-Lyn Horth,Women's Bantamweight,2,2,0,1503.7192143956343,1540.0
2380,Hailey Cowan,Women's Bantamweight,0,1,0,1460.0,1500.0
2381,Diego Lopes,Featherweight,5,1,0,1733.6586492772435,1733.6586492772435
2382,Rolando Bedoya,Welterweight,0,3,0,1404.5026157630848,1500.0
2383,Braxton Smith,Heavyweight,0,1,0,1446.030340606792,1500.0
2384,Ikram Aliskerov,Middleweight,2,1,0,1581.9621840299924,1607.3185207629206
2385,Tainara Lisboa,Women's Bantamweight,2,0,0,1577.297712149545,1577.297712149545
2386,Jesse Butler,Lightweight,0,2,0,1431.7938872498587,1500.0
2387,Ketlen Souza,Women's Flyweight,2,2,0,1510.8901493953438,1549.0558844303018
2388,Muin Gafurov,Bantamweight,2,2,0,1542.3653458226322,1542.3653458226322
2389,Muhammad Naimov,Lightweight,4,1,0,1603.9179208086775,1640.0251763974636
2390,Steve Erceg,Flyweight,3,2,0,1559.9933551087452,1626.6142507423428
2391,Austen Lane,Heavyweight,2,3,0,1440.3478650341542,1542.556006761975
2392,Joshua Van,Flyweight,6,1,0,1640.170694979511,1640.170694979511
2393,Chepe Mariscal,Lightweight,5,0,0,1685.8043160225998,1685.8043160225998
2394,Nursulton Ruziboev,Middleweight,3,1,0,1611.7834289996508,1611.7834289996508
2395,Westin Wilson,Featherweight,1,2,0,1469.0593145932864,1500.0
2396,Ivana Petrovic,Women's Flyweight,1,2,0,1454.3962580150276,1500.0
2397,Val Woodburn,Middleweight,0,2,0,1420.4142393449479,1500.0
2398,Edgar Chairez,Catch Weight,2,2,0,1489.7165711367577,1524.20089663186
2399,Terrence Mitchell,Bantamweight,0,2,0,1414.9532884765024,1500.0
2400,Bassil Hafez,Welterweight,1,2,0,1481.546932530631,1524.3730691235721
2401,Viktoriia Dudakova,Women's Strawweight,2,2,0,1460.271248554726,1559.3231880147966
2402,Azat Maksum,Flyweight,1,1,0,1491.5116576095095,1541.4475731270038
2403,Jonny Parsons,Welterweight,1,0,0,1553.7417987737156,1553.7417987737156
2404,Mick Parkin,Heavyweight,4,1,0,1616.5020482248058,1648.7212089679556
2405,Shauna Bannon,Women's Strawweight,2,1,0,1548.028937652731,1548.028937652731
2406,Daniel Barez,Flyweight,1,2,0,1454.6974246324241,1500.0
2407,Darrius Flowers,Welterweight,0,3,0,1388.9769660954814,1500.0
2408,Dennis Buzukja,Featherweight,1,3,0,1435.23554241142,1500.0
2409,Asu Almabayev,Flyweight,4,1,0,1602.7545157436014,1651.442945434757
2410,Isaac Dulgarian,Featherweight,2,1,0,1556.0916129398245,1556.0916129398245
2411,Jose Johnson,Bantamweight,1,3,0,1429.6814491776668,1506.066997593823
