fighter_id,strikingVolume,strikingSuccess,strikingDefense,knockdownsPerMin,grappingSuccess,grapplingDefense,finishingAbility,controlDominance,weightclass
1990,-1.0619578008428217,-0.0973431118098435,-0.3985953435939004,-1.0236768888136525,0.8642948558304292,0.1343456965994138,0.5533708781645661,-0.1708473601314639,Welterweight
1991,-0.3609280089207778,0.39951812916382,-0.5969236320664439,-0.2464457357872829,0.5112869951975546,0.7034927453814102,0.5587856958189475,-0.150374708005945,Middleweight
1992,-0.1719723877310632,-0.4489274100647574,-0.2790674057952929,-0.4544511936255646,0.17969102839037,-1.4109664457857616,-0.0339952239877539,0.3631494854049568,Heavyweight
1993,-0.5498595627048365,-1.404191986274092,-0.2518601903158176,-0.4911025585425228,0.1567398333658548,1.0478098264068303,-0.4936358480033445,-0.3533191336162082,Heavyweight
1994,-0.2457631416747888,1.4881079914366984,-0.9830598853833232,-0.5040815104542435,-0.7263730211475166,0.1249777351582846,-0.2266206261739622,-0.2773078027407791,Women's Strawweight
1996,0.4621644513182954,-0.2165224480647978,0.7670785684238637,0.0221760472462262,-1.3644316073275742,-1.1079115270558078,0.7609124767422865,-0.200640101678373,Middleweight
1997,-1.2196319382014664,-1.5457627132516136,-0.8820232270697608,-1.0236768888136525,-0.7867357538512428,-1.466184750038687,-1.2847816840013293,-0.3743921465088898,Welterweight
1998,-1.357673707557189,-0.3009270601638875,-1.503016020309048,-0.6336756314422669,0.7861523418699168,0.5992456721521162,0.1040004387414351,-0.1855021246917611,Middleweight
2001,-0.1499476653161826,-0.2963946755743354,-0.1195827160195599,-0.5886847091985924,0.4489929628931413,-0.8153691940851625,-1.1501499992886006,-0.2724919982481848,Women's Bantamweight
2002,2.4512091151847,0.6835771665348123,1.244265512057075,-0.0494569850719085,-0.0071390392072862,-0.3625524494326906,0.3538476604153407,-0.3882500123881692,Featherweight
2004,-1.078319491055534,0.9842844773245596,-1.512961684353753,-0.1751944171028845,1.2836419733085471,0.565065992432228,-0.2013693351721029,-0.1898186555373199,Lightweight
2006,1.1951843528724244,0.7806970446993057,-0.5904909799712026,1.2834524384907473,0.423636328667785,0.0685140631154048,1.315854391869844,0.0819441833689018,Featherweight
2007,0.486805027419711,0.4247101837129592,0.5417703923330469,1.408084555002446,0.2561556521254572,2.023955672952466,0.3566589148956086,-0.1662135819571674,Middleweight
2009,-0.995905919984396,0.0228650801399581,-0.9944154103216511,1.0479566807586655,-0.5836735471205692,-0.3716603924440377,-0.0626800602927867,-0.3583860827963432,Bantamweight
2010,-0.0288873886138216,-0.7135403633382099,0.4136212609010712,-0.4582434491399363,-0.4595889684913878,1.2770512180846247,-1.3497740957457185,-0.2732206579520392,Light Heavyweight
2011,0.1958752438050681,-0.3980350669601153,1.035079895128494,-0.1551249458594732,-0.7203861640170085,0.676832572096509,0.2340047741399856,-0.1979952957005925,Light Heavyweight
2013,-0.5865619836551429,0.1141402040299053,-0.0645726684910775,0.4295555695319736,0.0925067893307074,1.9299376400276385,0.23051346407502,-0.2830446211027924,Featherweight
2014,1.9879820706672264,0.2661848901046126,0.6520588393574325,0.2608874243944453,-0.3155504246479267,-0.9671652202793708,0.23051346407502,1.0074381859674837,Featherweight
2015,0.309342472651652,-1.6270005640839496,0.2097331587267249,0.1208960323064603,,1.7865061576451953,0.5533708781645661,0.0964882905130452,Welterweight
2016,-1.2395111243750214,-0.751286556525948,-0.8137980650056648,-0.4889651909528506,0.0498832260096995,0.1664837250581544,-0.0161549286056218,-0.0635696229262947,Featherweight
2017,0.6290847952184092,-0.8379503776175428,0.0929698775307309,-0.1400912688509967,-0.8314731043758122,0.6955198995489994,-1.1261626956685098,0.2342339989226571,Featherweight
2019,1.6160982918231726,-0.1126701342542525,1.0127841985571406,0.3778581114427432,-0.7815907858640357,1.5964138318714625,-0.2508208677830131,-0.2329609607403981,Welterweight
2021,-0.7547301447060631,-1.2963224336012853,-0.1847034254542245,-0.1425847947624385,-0.3139210121726642,-1.173152236632553,-0.6546807536873999,-0.1926967922037596,Lightweight
