id,fighter_id,strikingVolume,strikingSuccess,strikingDefense,knockdownsPerMin,grappingSuccess,grapplingDefense,finishingAbility,controlDominance,weightclass
498,2298,-0.659694017293572,-0.6920740859006795,0.8025894171426564,-0.17519441710288455,-0.9365444316819712,1.4057315359435587,0.3167008574168078,-0.24971048893940298,Lightweight
499,2299,-0.16820930904289644,0.3054759451858474,-0.0007916045927169284,-0.6626572635372093,-0.9894864417415481,-0.4941635802625193,0.6554559607643773,-0.44083116353693313,Bantamweight
500,2300,-0.9685828118142296,0.22242365317901758,-1.2987974806204166,0.9676452571161055,-0.5717064538908765,-1.2443220707606268,0.23815489426782865,-0.8040288082944913,Women's Featherweight
501,2301,-0.5537662948134194,-0.37513763549497126,0.014184130780613168,-0.9391577969407052,-0.3321908970830214,1.0721558583732493,-0.9278305692406298,-0.4826761170040436,Catch Weight
502,2303,-0.2377434520967519,0.692987760101659,0.5443373879546606,1.1994438405249903,0.14131838704046265,-0.028581423218416727,-0.7669657551399585,-0.18170065542783084,Women's Strawweight
503,2304,-0.1707463298507728,-1.4846507621660427,-0.118095082000014,0.4644279442416388,-0.9817526289417013,0.04326128159588224,1.6502703128049774,-0.18165690155500558,Middleweight
504,2305,-1.009721729808062,0.7087975550508328,0.2989318980527652,-0.5040815104542435,-0.41115414477212375,0.7392143686650903,0.6739545887693648,-0.257269953487062,Women's Strawweight
505,2306,1.0610214581683102,-0.4634103383429483,1.0881143283679755,-0.17519441710288455,,-1.903555048037552,-0.304983373689885,-0.2614772704415524,Lightweight
506,2308,-0.6385152711840171,-0.1389088163984713,0.39741908876283777,-0.9391577969407052,-0.493277469496112,1.620700716145609,-0.18978352552649244,-0.5680164281927109,Catch Weight
507,2309,-0.9417448781728243,-0.5278166983397842,0.6001091170233155,-0.8465394256799571,,0.40695471346308376,-1.1261626956685098,-0.5469909086679657,Featherweight
508,2310,0.39604384425348665,-0.46604061577584627,-0.004659326652152934,-0.15700186924255127,0.10319589408220596,-0.3891373456537756,-0.0895561785390891,-0.10300093481769909,Heavyweight
509,2313,0.0285590199874811,-0.024545313318469434,0.20733046968766297,0.9680949736557148,2.370964792301948,0.6454798448700529,0.24494669427216456,0.39810664308853116,Women's Bantamweight
510,2314,-0.8305331867396843,1.0662946656133832,-0.9785256949463302,-0.22669137415904383,0.4018530541860643,,-1.2076081490684514,2.5483983288084184,Women's Flyweight
511,2315,-0.1877141989608254,-0.44941103556431455,-0.7508437431411489,-0.8465394256799571,-0.21047814586014385,-0.9671652202793709,-0.31215699982239187,-0.46353363486569854,Featherweight
512,2316,-1.030817417919687,0.4437169804600729,-1.946140268712127,0.06348444838594774,2.4109224602368275,-1.4669830129386956,2.0917280028787055,0.5111977459670923,Bantamweight
513,2317,-1.77365581207156,2.9930190961001655,-1.423282221236586,-0.8465394256799571,0.7441904991163368,-0.9671652202793709,-1.1261626956685098,-0.6088783564740362,Featherweight
514,2318,0.5199403142202291,0.09699280875116945,1.061122127988268,-0.6626572635372093,0.9087012047025551,0.3905816650931803,1.0145239712929597,-0.331946714835247,Bantamweight
515,2320,-0.2354291227444434,-0.23840122517793305,0.6812914585585128,-0.019227591874945812,-1.1537351632561084,-1.5328712803826225,1.00829599795306,-0.5559173104393562,Flyweight
