event_id,winner,loser,weight_class,title_fight,true_method,round_end,time,outcome,fight_url
681,Maycee Barber,Katlyn Cerminara,Women's Flyweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/33658a3ca932d15d
681,Mateusz Gamrot,Rafael Dos Anjos,Lightweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/8baff440b82afd2b
681,Kyler Phillips,Pedro Munhoz,Bantamweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/ebb758b49e82d0ed
681,Philipe Lins,Ion Cutelaba,Light Heavyweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/7bc7af11050e861b
681,Michel Pereira,Michal Oleksiejczuk,Middleweight,No,SUB,1,1:01,win,http://www.ufcstats.com/fight-details/f0a9dfbb6f6ac852
681,Robelis Despaigne,Josh Parisian,Heavyweight,No,KO/TKO,1,0:18,win,http://www.ufcstats.com/fight-details/cbdf29f36b343f6f
681,Asu Almabayev,CJ Vergara,Flyweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/3d3dde60e3d59c1c
681,Joanne Wood,Maryna Moroz,Women's Flyweight,No,S-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/3677ce6c1ee06a83
682,Marcin Tybura,Tai Tuivasa,Heavyweight,No,SUB,1,4:08,win,http://www.ufcstats.com/fight-details/8bc0c220f7dcefa7
682,Bryan Battle,Ange Loosa,Welterweight,No,CNC,2,1:00,win,http://www.ufcstats.com/fight-details/a7fd9da657bbce8e
682,Ovince Saint Preux,Kennedy Nzechukwu,Light Heavyweight,No,S-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/35f9beb94b4ef9e2
682,Christian Rodriguez,Isaac Dulgarian,Featherweight,No,S-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/acc7392d48cc09a0
682,Macy Chiasson,Pannie Kianzad,Women's Bantamweight,No,SUB,1,3:54,win,http://www.ufcstats.com/fight-details/2f414494f2b6f426
682,Gerald Meerschaert,Bryan Barberena,Middleweight,No,SUB,2,4:23,win,http://www.ufcstats.com/fight-details/569e0ba18701c305
682,Mike Davis,Natan Levy,Lightweight,No,SUB,2,1:43,win,http://www.ufcstats.com/fight-details/4f20f3ada1489823
682,Chelsea Chandler,Josiane Nunes,Women's Bantamweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/711ec0545552455b
682,Jafel Filho,Ode Osbourne,Flyweight,No,SUB,1,4:27,win,http://www.ufcstats.com/fight-details/451df53c13185584
682,Danny Silva,Josh Culibao,Featherweight,No,S-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/c26f27667c230391
682,Jaqueline Amorim,Cory McKenna,Women's Strawweight,No,SUB,1,1:38,win,http://www.ufcstats.com/fight-details/66873dde4077bd5d
682,Thiago Moises,Mitch Ramirez,Lightweight,No,KO/TKO,3,0:15,win,http://www.ufcstats.com/fight-details/537b3cef39d2d573
682,Chad Anheliger,Charalampos Grigoriou,Bantamweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/f1cbd73e7be64d28
683,Rose Namajunas,Amanda Ribas,Women's Flyweight,No,U-DEC,5,5:00,win,http://www.ufcstats.com/fight-details/faf19712bd7ea41e
683,Karl Williams,Justin Tafa,Heavyweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/cd6452a463ec8a28
683,Edmen Shahbazyan,AJ Dobson,Middleweight,No,KO/TKO,1,4:33,win,http://www.ufcstats.com/fight-details/d564e3a6c77d0c85
683,Payton Talbott,Cameron Saaiman,Bantamweight,No,KO/TKO,2,0:21,win,http://www.ufcstats.com/fight-details/127be512f86618b2
683,Youssef Zalal,Billy Quarantillo,Featherweight,No,SUB,2,1:50,win,http://www.ufcstats.com/fight-details/72f123ddb4cc9d1c
683,Fernando Padilla,Luis Pajuelo,Featherweight,No,SUB,1,2:45,win,http://www.ufcstats.com/fight-details/a1294453a28beda3
683,Trey Ogden,Kurt Holobaugh,Lightweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/de7cb625bdec0f91
683,Julian Erosa,Ricardo Ramos,Featherweight,No,SUB,1,2:15,win,http://www.ufcstats.com/fight-details/8c8337ce8437fe2e
683,Miles Johns,Cody Gibson,Bantamweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/48ff3f1bcefbf965
683,Jarno Errens,Steven Nguyen,Featherweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/0e6782b758451063
683,Daria Zhelezniakova,Montserrat Rendon,Women's Bantamweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/f1c3abce15ef053e
683,Andre Lima,Igor Severino,Flyweight,No,DQ,2,2:52,win,http://www.ufcstats.com/fight-details/f4ea27d942a390a5
683,Mick Parkin,Mohammed Usman,Heavyweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/3223b7e196a07224
684,Manon Fiorot,Erin Blanchfield,Women's Flyweight,No,U-DEC,5,5:00,win,http://www.ufcstats.com/fight-details/e6d4fdad2b3422d1
684,Joaquin Buckley,Vicente Luque,Welterweight,No,KO/TKO,2,3:17,win,http://www.ufcstats.com/fight-details/de12349f334c964e
684,Chris Weidman,Bruno Silva,Middleweight,No,U-DEC,3,2:18,win,http://www.ufcstats.com/fight-details/77992b8727382373
684,Nursulton Ruziboev,Sedriques Dumas,Middleweight,No,KO/TKO,1,3:18,win,http://www.ufcstats.com/fight-details/e30250daa73005a8
684,Kyle Nelson,Bill Algeo,Featherweight,No,KO/TKO,1,4:00,win,http://www.ufcstats.com/fight-details/91aa08e910fb4412
684,Chidi Njokuani,Rhys McKee,Welterweight,No,S-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/eb9f9f61507497a5
684,Nate Landwehr,Jamall Emmers,Featherweight,No,KO/TKO,1,4:43,win,http://www.ufcstats.com/fight-details/636b01ee49925e49
684,Virna Jandiroba,Loopy Godinez,Women's Strawweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/99dc6d45cbdfa322
684,Julio Arce,Herbert Burns,Featherweight,No,KO/TKO,2,2:00,win,http://www.ufcstats.com/fight-details/976abc27a4e5e26a
684,Dennis Buzukja,Connor Matthews,Featherweight,No,KO/TKO,3,0:22,win,http://www.ufcstats.com/fight-details/f59cefe16905d62c
684,Ibo Aslan,Anton Turkalj,Light Heavyweight,No,KO/TKO,3,1:32,win,http://www.ufcstats.com/fight-details/697e38075fd41819
684,Jacob Malkoun,Andre Petroski,Middleweight,No,KO/TKO,2,0:39,win,http://www.ufcstats.com/fight-details/ce33085fc5205bab
684,Caolan Loughran,Angel Pacheco,Bantamweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/17e8ab0065e9085f
685,Brendan Allen,Chris Curtis,Middleweight,No,S-DEC,5,5:00,win,http://www.ufcstats.com/fight-details/3ce96bb0c69b39be
685,Damon Jackson,Alexander Hernandez,Featherweight,No,S-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/9c22ddb8d8fc1838
685,Chepe Mariscal,Morgan Charriere,Featherweight,No,S-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/32375b4435fea5e6
685,Ignacio Bahamondes,Christos Giagos,Lightweight,No,KO/TKO,1,3:34,win,http://www.ufcstats.com/fight-details/6ff21ea2c75c48ed
685,Charlie Campbell,Trevor Peek,Lightweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/47f8812a335b6ce9
685,Alex Morono,Court McGee,Welterweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/0b9cd718d7e329e8
685,Lukasz Brzeski,Valter Walker,Heavyweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/ff5a8078ea85bbc7
685,Norma Dumont,Germaine de Randamie,Women's Bantamweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/188e6416157e5a1f
685,Victor Hugo,Pedro Falcao,Bantamweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/5c3b8819dbe98114
685,Jean Matsumoto,Dan Argueta,Bantamweight,No,SUB,2,4:59,win,http://www.ufcstats.com/fight-details/1f7566c90343a680
685,Cesar Almeida,Dylan Budka,Middleweight,No,KO/TKO,2,2:13,win,http://www.ufcstats.com/fight-details/3cf5e0ebb5f8322c
685,Nora Cornolle,Melissa Mullins,Women's Bantamweight,No,KO/TKO,2,3:06,win,http://www.ufcstats.com/fight-details/1685eecc7ef37fb5
686,Alex Pereira,Jamahal Hill,Light Heavyweight,Yes,KO/TKO,1,3:14,win,http://www.ufcstats.com/fight-details/e4931f3ab3bf4141
686,Zhang Weili,Yan Xiaonan,Women's Strawweight,Yes,U-DEC,5,5:00,win,http://www.ufcstats.com/fight-details/66eddbe35056c06d
686,Max Holloway,Justin Gaethje,Lightweight,No,KO/TKO,5,4:59,win,http://www.ufcstats.com/fight-details/cf5e8f98159c3971
686,Arman Tsarukyan,Charles Oliveira,Lightweight,No,S-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/01f7c28804746979
686,Bo Nickal,Cody Brundage,Middleweight,No,SUB,2,3:38,win,http://www.ufcstats.com/fight-details/0c2e3988793b418c
686,Jiri Prochazka,Aleksandar Rakic,Light Heavyweight,No,KO/TKO,2,3:17,win,http://www.ufcstats.com/fight-details/eda1e8c285a0a788
686,Aljamain Sterling,Calvin Kattar,Featherweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/d95f21817a56eb05
686,Kayla Harrison,Holly Holm,Women's Bantamweight,No,SUB,2,1:47,win,http://www.ufcstats.com/fight-details/b1ac165326d8f29e
686,Diego Lopes,Sodiq Yusuff,Featherweight,No,KO/TKO,1,1:29,win,http://www.ufcstats.com/fight-details/538ca98010ed00ec
686,Renato Moicano,Jalin Turner,Lightweight,No,KO/TKO,2,4:11,win,http://www.ufcstats.com/fight-details/18824fa5c15c212f
686,Jessica Andrade,Marina Rodriguez,Women's Strawweight,No,S-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/603afedc31d95999
686,King Green,Jim Miller,Lightweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/efdad54c8550e6e0
686,Deiveson Figueiredo,Cody Garbrandt,Bantamweight,No,SUB,2,4:02,win,http://www.ufcstats.com/fight-details/3ab0d8b344d2ebea
687,Alex Perez,Matheus Nicolau,Flyweight,No,KO/TKO,2,2:16,win,http://www.ufcstats.com/fight-details/a0cae57eae875820
687,Bogdan Guskov,Ryan Spann,Light Heavyweight,No,KO/TKO,2,3:16,win,http://www.ufcstats.com/fight-details/f41e83de703acf85
687,Karine Silva,Ariane da Silva,Women's Flyweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/45de6d0b9cf5451c
687,Jhonata Diniz,Austen Lane,Heavyweight,No,KO/TKO,2,2:12,win,http://www.ufcstats.com/fight-details/dae70ccdf9e7475e
687,David Onama,Jonathan Pearce,Featherweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/7ca5604d99220e88
687,Uros Medic,Tim Means,Welterweight,No,KO/TKO,1,2:09,win,http://www.ufcstats.com/fight-details/6ea77cb62aa2f276
687,Victor Henry,Rani Yahya,Bantamweight,No,KO/TKO,3,2:36,win,http://www.ufcstats.com/fight-details/55231cc4112334b4
687,Austin Hubbard,Michal Figlak,Lightweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/681cd3cc6299d652
687,Don'Tale Mayes,Caio Machado,Heavyweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/417049c7a3d65ccc
687,Ketlen Souza,Marnic Mann,Women's Strawweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/4915c8a588513c22
687,Chris Padilla,James Llontop,Lightweight,No,SUB,1,4:33,win,http://www.ufcstats.com/fight-details/0a85b3ad328205ff
687,Ivana Petrovic,Liang Na,Women's Flyweight,No,SUB,3,1:29,win,http://www.ufcstats.com/fight-details/1631f70535ae5dcc
687,Maheshate,Gabriel Benitez,Lightweight,No,S-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/0976778a6e6cf8a8
688,Alexandre Pantoja,Steve Erceg,Flyweight,Yes,U-DEC,5,5:00,win,http://www.ufcstats.com/fight-details/3f419fce8ba8aa0e
688,Jose Aldo,Jonathan Martinez,Bantamweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/b3d88eaea611a4a8
688,Anthony Smith,Vitor Petrino,Light Heavyweight,No,SUB,1,2:00,win,http://www.ufcstats.com/fight-details/a8718a3419a11e15
688,Michel Pereira,Ihor Potieria,Middleweight,No,SUB,1,0:54,win,http://www.ufcstats.com/fight-details/3e74caa9fff4a5eb
688,Caio Borralho,Paul Craig,Middleweight,No,KO/TKO,2,2:10,win,http://www.ufcstats.com/fight-details/2db0998b24c11ea0
688,Joanderson Brito,Jack Shore,Featherweight,No,KO/TKO,2,3:35,win,http://www.ufcstats.com/fight-details/c456b1950208e0b2
688,Iasmin Lucindo,Karolina Kowalkiewicz,Women's Strawweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/c84a29f426f1aab7
688,Myktybek Orolbai,Elves Brener,Lightweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/8a121f9c48f3773c
688,Drakkar Klose,Joaquim Silva,Lightweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/2faf5b8d708f8e94
688,Mauricio Ruffy,Jamie Mullarkey,Lightweight,No,KO/TKO,1,4:42,win,http://www.ufcstats.com/fight-details/b9de363e6b406853
688,Dione Barbosa,Ernesta Kareckaite,Women's Flyweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/4661e9ca9354021e
688,Ismael Bonfim,Vinc Pichel,Lightweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/89db7aca37b87711
688,Alessandro Costa,Kevin Borjas,Flyweight,No,KO/TKO,2,1:35,win,http://www.ufcstats.com/fight-details/fe0f1b418e6d3ecb
689,Derrick Lewis,Rodrigo Nascimento,Heavyweight,No,KO/TKO,3,0:49,win,http://www.ufcstats.com/fight-details/6f0f84075fa1a4b0
689,Joaquin Buckley,Nursulton Ruziboev,Welterweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/b78a222fb448aed4
689,Carlos Ulberg,Alonzo Menifield,Light Heavyweight,No,KO/TKO,1,0:12,win,http://www.ufcstats.com/fight-details/a049c12f43914449
689,Diego Ferreira,Mateusz Rebecki,Lightweight,No,KO/TKO,3,4:51,win,http://www.ufcstats.com/fight-details/6c67aa7063717a0c
689,Sean Woodson,Alex Caceres,Featherweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/8aa07b6cc40f0cb2
689,Waldo Cortes-Acosta,Robelis Despaigne,Heavyweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/e98eb6de29c62c9c
689,Chase Hooper,Viacheslav Borshchev,Lightweight,No,SUB,2,3:00,win,http://www.ufcstats.com/fight-details/420a5e3b4010ebef
689,Esteban Ribovics,Terrance McKinney,Lightweight,No,KO/TKO,1,0:37,win,http://www.ufcstats.com/fight-details/8d9bcbb48888a5a3
689,Tabatha Ricci,Tecia Pennington,Women's Strawweight,No,S-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/13d8d5cd83e5b57e
689,Trey Waters,Billy Ray Goff,Welterweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/ec5d705232983b87
689,Charles Johnson,Jake Hadley,Flyweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/4b45f190122a1ce1
689,Veronica Hardy,JJ Aldrich,Women's Flyweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/ccf3b6eda4c2a564
690,Lerone Murphy,Edson Barboza,Featherweight,No,U-DEC,5,5:00,win,http://www.ufcstats.com/fight-details/17aa636aa98678d3
690,Khaos Williams,Carlston Harris,Welterweight,No,KO/TKO,1,1:30,win,http://www.ufcstats.com/fight-details/85ddb65429a9d517
690,Themba Gorimbo,Ramiz Brahimaj,Welterweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/20220ace492af368
690,Adrian Yanez,Vinicius Salvador,Bantamweight,No,KO/TKO,1,2:47,win,http://www.ufcstats.com/fight-details/5dcade01fc840da6
690,Angela Hill,Luana Pinheiro,Women's Strawweight,No,SUB,2,4:12,win,http://www.ufcstats.com/fight-details/2a43df4cc047a28b
690,Tom Nolan,Victor Martinez,Lightweight,No,KO/TKO,1,3:50,win,http://www.ufcstats.com/fight-details/b5df5a0a0bda9256
690,Oumar Sy,Tuco Tokkos,Light Heavyweight,No,SUB,1,3:43,win,http://www.ufcstats.com/fight-details/68ee31dd0853cdc9
690,Melissa Gatto,Tamires Vidal,Women's Bantamweight,No,KO/TKO,3,0:37,win,http://www.ufcstats.com/fight-details/3aea9c60d25fc93b
690,Abus Magomedov,Warlley Alves,Middleweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/fc2bdd67c1a056a4
690,Ariane Carnelossi,Piera Rodriguez,Women's Strawweight,No,DQ,2,3:16,win,http://www.ufcstats.com/fight-details/28c6de749d0d0e9d
690,Alatengheili,Kleydson Rodrigues,Bantamweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/63605e9f3e71d738
690,Vanessa Demopoulos,Emily Ducote,Women's Strawweight,No,S-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/069df63733dcf697
691,Islam Makhachev,Dustin Poirier,Lightweight,Yes,SUB,5,2:42,win,http://www.ufcstats.com/fight-details/1a0031e2072f21b6
691,Sean Strickland,Paulo Costa,Middleweight,No,S-DEC,5,5:00,win,http://www.ufcstats.com/fight-details/9e7538a788e6d789
691,Kevin Holland,Michal Oleksiejczuk,Middleweight,No,SUB,1,1:34,win,http://www.ufcstats.com/fight-details/605c16fa5a803b15
691,Niko Price,Alex Morono,Welterweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/b5d5b8e06ccb70a3
691,Randy Brown,Elizeu Zaleski dos Santos,Welterweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/fd2d814a8a23798f
691,Roman Kopylov,Cesar Almeida,Middleweight,No,S-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/ee24be90a01f552e
691,Jailton Almeida,Alexandr Romanov,Heavyweight,No,SUB,1,2:27,win,http://www.ufcstats.com/fight-details/c0af8cf5befb2dcf
691,Grant Dawson,Joe Solecki,Lightweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/cf306c4714530f31
691,Jake Matthews,Phil Rowe,Welterweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/b7575b0ec9f81741
691,Bassil Hafez,Mickey Gall,Welterweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/7d9bb6fda0ea1ee0
691,Ailin Perez,Joselyne Edwards,Women's Bantamweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/2554b31a07f34e1a
691,Andre Lima,Mitch Raposo,Flyweight,No,S-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/f1d3eec12662d8d7
692,Nassourdine Imavov,Jared Cannonier,Middleweight,No,KO/TKO,4,1:34,win,http://www.ufcstats.com/fight-details/052f53e006b28132
692,Dominick Reyes,Dustin Jacoby,Light Heavyweight,No,KO/TKO,1,2:00,win,http://www.ufcstats.com/fight-details/2d12ae4683bbf433
692,Raul Rosas Jr.,Ricky Turcios,Bantamweight,No,SUB,2,2:22,win,http://www.ufcstats.com/fight-details/b34abcfe4c2e8a57
692,Brunno Ferreira,Dustin Stoltzfus,Middleweight,No,KO/TKO,1,4:51,win,http://www.ufcstats.com/fight-details/dcc0c53100fa1dd2
692,Zachary Reese,Julian Marquez,Middleweight,No,KO/TKO,1,0:20,win,http://www.ufcstats.com/fight-details/3b12094dd48c2dc5
692,Punahele Soriano,Miguel Baeza,Welterweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/393f9bc7b51791a6
692,Ludovit Klein,Thiago Moises,Lightweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/251983e1bdae20fe
692,Carlos Prates,Charles Radtke,Welterweight,No,KO/TKO,1,4:47,win,http://www.ufcstats.com/fight-details/8afe89f5c451b372
692,Brad Katona,Jesse Butler,Bantamweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/4c0adccb34c1d995
692,Montana De La Rosa,Andrea Lee,Women's Flyweight,No,S-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/a91fdb21a7ff52e5
692,Daniel Marcos,John Castaneda,Bantamweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/e976815e397c40e1
692,Denise Gomes,Eduarda Moura,Women's Strawweight,No,S-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/790a8cd528233e50
692,Taylor Lapilus,Cody Stamann,Bantamweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/753735b48b1c20b9
692,Puja Tomar,Rayanne dos Santos,Women's Strawweight,No,S-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/b20640f9b2634de1
693,Tatsuro Taira,Alex Perez,Flyweight,No,KO/TKO,2,2:59,win,http://www.ufcstats.com/fight-details/7f14be4e45bca6bd
693,Miles Johns,Douglas Silva de Andrade,Bantamweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/6bdb93f9b4581bf6
693,Lucas Almeida,Timmy Cuamba,Featherweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/78a7bf038e56881d
693,Brady Hiestand,Garrett Armfield,Bantamweight,No,SUB,3,1:52,win,http://www.ufcstats.com/fight-details/fea3a0643218e16b
693,Asu Almabayev,Jose Johnson,Flyweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/3b1438e9ec64990e
693,Adam Fugitt,Josh Quinlan,Welterweight,No,S-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/ab7bc93bdf4132c4
693,Nate Maness,Jimmy Flick,Flyweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/6f31285305881fe3
693,Gabriella Fernandes,Carli Judice,Women's Flyweight,No,S-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/19ef5890b20f903a
693,Westin Wilson,Jeka Saragih,Featherweight,No,SUB,1,1:49,win,http://www.ufcstats.com/fight-details/e47523ac32bfa24c
693,Melquizael Costa,Shayilan Nuerdanbieke,Featherweight,No,SUB,3,1:50,win,http://www.ufcstats.com/fight-details/94f5b35b2b6c72b1
693,Josefine Knutsson,Julia Polastri,Women's Strawweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/06713afc60301c0c
694,Robert Whittaker,Ikram Aliskerov,Middleweight,No,KO/TKO,1,1:49,win,http://www.ufcstats.com/fight-details/eba46dbf9cdd83c0
694,Alexander Volkov,Sergei Pavlovich,Heavyweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/cd3bb8a2824fbf22
694,Kelvin Gastelum,Daniel Rodriguez,Middleweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/8ddd53a7ed3754d5
694,Shara Magomedov,Antonio Trocoli,Middleweight,No,KO/TKO,3,2:27,win,http://www.ufcstats.com/fight-details/fbbf5391ea25521b
694,Volkan Oezdemir,Johnny Walker,Light Heavyweight,No,KO/TKO,1,2:28,win,http://www.ufcstats.com/fight-details/9d5f562e0572058c
694,Nasrat Haqparast,Jared Gordon,Lightweight,No,S-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/774fb0c0c1c2bc6a
694,Felipe Lima,Muhammad Naimov,Featherweight,No,SUB,3,1:15,win,http://www.ufcstats.com/fight-details/8bd5f20f49434c65
694,Rinat Fakhretdinov,Nicolas Dalby,Welterweight,No,S-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/de1acb6803ab3f14
694,Muin Gafurov,Kyung Ho Kang,Bantamweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/8db5cf5df713a7e9
694,Magomed Gadzhiyasulov,Brendson Ribeiro,Light Heavyweight,No,M-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/0ac2da3dbaf2fce2
694,ChangHo Lee,Xiao Long,Bantamweight,No,S-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/c0d6feef69ccb330
695,Alex Pereira,Jiri Prochazka,Light Heavyweight,Yes,KO/TKO,2,0:13,win,http://www.ufcstats.com/fight-details/bca5d01f8775f852
695,Diego Lopes,Dan Ige,Catch Weight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/fc8ad0c7fc70dde7
695,Roman Dolidze,Anthony Smith,Light Heavyweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/bf878c083a6b30ad
695,Macy Chiasson,Mayra Bueno Silva,Women's Bantamweight,No,KO/TKO,2,1:58,win,http://www.ufcstats.com/fight-details/a571c622ab89b3d9
695,Ian Machado Garry,Michael Page,Welterweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/fbf77262d8da342b
695,Joe Pyfer,Marc-Andre Barriault,Middleweight,No,KO/TKO,1,1:25,win,http://www.ufcstats.com/fight-details/daa6b47be304ec86
695,Andre Fili,Cub Swanson,Featherweight,No,S-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/08489fdfb56ee19c
695,Jean Silva,Charles Jourdain,Featherweight,No,KO/TKO,2,1:22,win,http://www.ufcstats.com/fight-details/2b7883b304b3df1c
695,Payton Talbott,Yanis Ghemmouri,Bantamweight,No,KO/TKO,1,0:19,win,http://www.ufcstats.com/fight-details/5f8a92f10e5451ce
695,Gillian Robertson,Michelle Waterson-Gomez,Women's Strawweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/2517029ff9c1a1a2
695,Martin Buday,Andrei Arlovski,Heavyweight,No,S-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/3bbc222130d9dac7
695,Rei Tsuruya,Carlos Hernandez,Flyweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/7856621db043423d
695,Vinicius Oliveira,Ricky Simon,Bantamweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/bbe3d8a37a276511
696,Rose Namajunas,Tracy Cortez,Women's Flyweight,No,U-DEC,5,5:00,win,http://www.ufcstats.com/fight-details/1394ce1832ddefe0
696,Muslim Salikhov,Santiago Ponzinibbio,Welterweight,No,S-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/dff8e4ef87d69516
696,Jean Silva,Drew Dober,Lightweight,No,KO/TKO,3,1:28,win,http://www.ufcstats.com/fight-details/54de03e04f571735
696,Gabriel Bonfim,Ange Loosa,Welterweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/dad759ec50508147
696,Julian Erosa,Christian Rodriguez,Featherweight,No,SUB,1,4:49,win,http://www.ufcstats.com/fight-details/a63bb85cc39389c7
696,Abdul Razak Alhassan,Cody Brundage,Middleweight,No,CNC,1,0:37,win,http://www.ufcstats.com/fight-details/46fa8e79fe8a9539
696,Charles Johnson,Joshua Van,Flyweight,No,KO/TKO,3,0:20,win,http://www.ufcstats.com/fight-details/80108a70c4afa6c2
696,Jasmine Jasudavicius,Fatima Kline,Women's Flyweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/582afc25875911d1
696,Montel Jackson,Da'Mon Blackshear,Bantamweight,No,KO/TKO,1,0:18,win,http://www.ufcstats.com/fight-details/5eebde8fb4d67259
696,Luana Santos,Mariya Agapova,Women's Flyweight,No,SUB,1,3:27,win,http://www.ufcstats.com/fight-details/e06bfd0100eccbad
